Stock Country,stock_code,run_year,brood_year,age,Mat Rate,Marine Survival
US,LRH,2019,2016,3,0.6926,0.001614083
US,LRH,2018,2016,2,0.0411,0.0030611
US,LRH,2021,2017,4,0.9824,0.000513632
US,LRH,2020,2017,3,0.7113,0.003016482
US,LRH,2019,2017,2,0.0609,0.00562768
US,LRH,2021,2018,3,0.7494,0.008059132
US,LRH,2020,2018,2,0.0566,0.014879677
US,LRH,2021,2019,2,0.0614,0.006086523
US,LRW,1982,1977,5,1,0.002457839
US,LRW,1981,1977,4,0.7021,0.014158389
US,LRW,1980,1977,3,0.0833,0.024581954
US,LRW,1979,1977,2,0.0463,0.044927072
US,LRW,1983,1978,5,1,0.000842587
US,LRW,1982,1978,4,0.5521,0.003234461
US,LRW,1981,1978,3,0.1224,0.005808838
US,LRW,1980,1978,2,0.0318,0.010356029
US,LRW,1984,1979,5,1,0.001929794
US,LRW,1983,1979,4,0.6448,0.009364084
US,LRW,1982,1979,3,0.128,0.017576202
US,LRW,1981,1979,2,0.0725,0.032523391
US,LRW,1987,1982,5,1,0.0033502
US,LRW,1986,1982,4,0.4738,0.009157836
US,LRW,1985,1982,3,0.1166,0.016253292
US,LRW,1984,1982,2,0.0237,0.028364198
US,LRW,1988,1983,5,1,0.003556828
US,LRW,1987,1983,4,0.4363,0.01042362
US,LRW,1986,1983,3,0.089,0.017609361
US,LRW,1985,1983,2,0.0536,0.03158586
US,LRW,1989,1984,5,1,0.007137932
US,LRW,1988,1984,4,0.257,0.014061827
US,LRW,1987,1984,3,0.1336,0.024319821
US,LRW,1986,1984,2,0.053,0.043402189
US,LRW,1990,1985,5,1,0.006084096
US,LRW,1989,1985,4,0.3359,0.013626535
US,LRW,1988,1985,3,0.0864,0.022737728
US,LRW,1987,1985,2,0.0802,0.042182684
US,LRW,1991,1986,5,1,0.006485817
US,LRW,1990,1986,4,0.3576,0.015467553
US,LRW,1989,1986,3,0.1526,0.027999571
US,LRW,1988,1986,2,0.0672,0.051206262
US,LRW,1992,1987,5,1,0.002444762
US,LRW,1991,1987,4,0.4603,0.006754611
US,LRW,1990,1987,3,0.1235,0.011895261
US,LRW,1989,1987,2,0.0963,0.02266492
US,LRW,1993,1988,5,1,0.003250651
US,LRW,1992,1988,4,0.32,0.006907252
US,LRW,1991,1988,3,0.0959,0.011555836
US,LRW,1990,1988,2,0.0643,0.021417671
US,LRW,1994,1989,5,1,0.002034159
US,LRW,1993,1989,4,0.2977,0.004010746
US,LRW,1992,1989,3,0.067,0.006495874
US,LRW,1991,1989,2,0.2412,0.014622913
US,LRW,1995,1990,5,1,0.003269185
US,LRW,1994,1990,4,0.3009,0.006402608
US,LRW,1993,1990,3,0.0514,0.010029531
US,LRW,1992,1990,2,0.1029,0.018913509
US,LRW,1996,1991,5,1,0.002480879
US,LRW,1995,1991,4,0.3637,0.005610286
US,LRW,1994,1991,3,0.0603,0.008650134
US,LRW,1993,1991,2,0.0358,0.015352624
US,LRW,1997,1992,5,1,0.002742205
US,LRW,1996,1992,4,0.3238,0.00529137
US,LRW,1995,1992,3,0.0962,0.008581672
US,LRW,1994,1992,2,0.0311,0.014957169
US,LRW,1998,1993,5,1,0.001174845
US,LRW,1997,1993,4,0.4324,0.002780046
US,LRW,1996,1993,3,0.1079,0.004523465
US,LRW,1995,1993,2,0.0692,0.008305585
US,LRW,1999,1994,5,1,0.000621541
US,LRW,1998,1994,4,0.3062,0.001211598
US,LRW,1997,1994,3,0.1565,0.002146956
US,LRW,1996,1994,2,0.0231,0.003720104
US,LRW,2001,1996,5,1,0.000381711
US,LRW,2000,1996,4,0.4491,0.000933071
US,LRW,1999,1996,3,0,0.001341678
US,LRW,1998,1996,2,0,0.002264405
US,LRW,2002,1997,5,1,0.002155949
US,LRW,2001,1997,4,0.3289,0.004681237
US,LRW,2000,1997,3,0.0481,0.007056819
US,LRW,1999,1997,2,0,0.011834576
US,LRW,2003,1998,5,1,0.003583843
US,LRW,2002,1998,4,0.3356,0.008273081
US,LRW,2001,1998,3,0.0206,0.012906702
US,LRW,2000,1998,2,0.0159,0.021871524
US,LRW,2004,1999,5,1,0.018629901
US,LRW,2003,1999,4,0.1089,0.027822919
US,LRW,2002,1999,3,0.014,0.041051353
US,LRW,2001,1999,2,0.0049,0.06910296
US,LRW,2005,2000,5,1,0.003390857
US,LRW,2004,2000,4,0.6036,0.01150788
US,LRW,2003,2000,3,0.0243,0.017041924
US,LRW,2002,2000,2,0.0185,0.029222238
US,LRW,2006,2001,5,1,0.004332137
US,LRW,2005,2001,4,0.2044,0.007401829
US,LRW,2004,2001,3,0.1228,0.012263607
US,LRW,2003,2001,2,0.0066,0.020749987
US,LRW,2007,2002,5,1,0.001851814
US,LRW,2006,2002,4,0.4508,0.004878956
US,LRW,2005,2002,3,0.0288,0.007631372
US,LRW,2004,2002,2,0.0403,0.013464637
US,LRW,2008,2003,5,1,0.000649057
US,LRW,2007,2003,4,0.2652,0.00134024
US,LRW,2006,2003,3,0.0653,0.002117236
US,LRW,2005,2003,2,0.0491,0.003778884
US,LRW,2009,2004,5,1,0.000240106
US,LRW,2008,2004,4,0.6243,0.001017968
US,LRW,2007,2004,3,0.0552,0.00163113
US,LRW,2006,2004,2,0.012,0.002867376
US,LRW,2010,2005,5,1,0.001097106
US,LRW,2009,2005,4,0.3438,0.003057376
US,LRW,2008,2005,3,0.0381,0.005070082
US,LRW,2007,2005,2,0,0.008777856
US,LRW,2011,2006,5,1,0.000753575
US,LRW,2010,2006,4,0.4558,0.002119026
US,LRW,2009,2006,3,0.0476,0.003521834
US,LRW,2008,2006,2,0.0215,0.006125209
US,LRW,2012,2007,5,1,0.002918654
US,LRW,2011,2007,4,0.3517,0.007065446
US,LRW,2010,2007,3,0.0325,0.010764479
US,LRW,2009,2007,2,0,0.01825027
US,LRW,2013,2008,5,1,0.002433566
US,LRW,2012,2008,4,0.3106,0.005004841
US,LRW,2011,2008,3,0.021,0.008066703
US,LRW,2010,2008,2,0.0183,0.013818182
US,LRW,2014,2009,5,1,0.000639869
US,LRW,2013,2009,4,0.598,0.002389253
US,LRW,2012,2009,3,0.0169,0.003634126
US,LRW,2011,2009,2,0.0112,0.006275636
US,LRW,2015,2010,5,1,0.003233075
US,LRW,2014,2010,4,0.2831,0.006915861
US,LRW,2013,2010,3,0.1335,0.011676983
US,LRW,2012,2010,2,0.0314,0.020497099
US,LRW,2016,2011,5,1,0.000834258
US,LRW,2015,2011,4,0.5353,0.002440898
US,LRW,2014,2011,3,0.0498,0.003921652
US,LRW,2013,2011,2,0.0775,0.007173338
US,LRW,2017,2012,5,1,0.001020917
US,LRW,2016,2012,4,0.5298,0.003320914
US,LRW,2015,2012,3,0.1702,0.005846804
US,LRW,2014,2012,2,0.0099,0.010021416
US,LRW,2018,2013,5,1,0.000454335
US,LRW,2017,2013,4,0.6464,0.001780764
US,LRW,2016,2013,3,0.1063,0.00294548
US,LRW,2015,2013,2,0.0255,0.005120899
US,LRW,2019,2014,5,1,0.000353558
US,LRW,2018,2014,4,0.8102,0.003554517
US,LRW,2017,2014,3,0.1106,0.005770566
US,LRW,2016,2014,2,0,0.009811225
US,LRW,2020,2015,5,1,0.000967598
US,LRW,2019,2015,4,0.7473,0.005631591
US,LRW,2018,2015,3,0.1812,0.009998515
US,LRW,2017,2015,2,0,0.016892652
US,LRW,2021,2016,5,1,0.000650901
US,LRW,2020,2016,4,0.8112,0.005485147
US,LRW,2019,2016,3,0.1064,0.010611586
US,LRW,2018,2016,2,0.0111,0.018102885
US,LRW,2021,2017,4,0.68,0.00290206
US,LRW,2020,2017,3,0.0924,0.004682003
US,LRW,2019,2017,2,0.0081,0.008370594
US,LRW,2021,2018,3,0.1207,0.004194848
US,LRW,2020,2018,2,0.0332,0.007411138
US,LYF,1989,1984,5,1,0.000404281
US,LYF,1988,1984,4,0.8027,0.004103666
US,LYF,1987,1984,3,0.2924,0.011068366
US,LYF,1986,1984,2,0.0827,0.020573228
US,LYF,1991,1986,5,1,0.000479642
US,LYF,1990,1986,4,0.6871,0.002992299
US,LYF,1989,1986,3,0.1368,0.006223425
US,LYF,1988,1986,2,0.038,0.011254302
US,LYF,1992,1987,5,1,0
US,LYF,1991,1987,4,1,0.000183624
US,LYF,1990,1987,3,0.2776,0.000423064
US,LYF,1989,1987,2,0.0659,0.00079557
US,LYF,1993,1988,5,1,6.62316E-06
US,LYF,1992,1988,4,0.925,0.000184124
US,LYF,1991,1988,3,0.35,0.000441544
US,LYF,1990,1988,2,0.1709,0.000947553
US,LYF,1994,1989,5,1,0.000241897
US,LYF,1993,1989,4,0.5328,0.000905308
US,LYF,1992,1989,3,0.2567,0.002065298
US,LYF,1991,1989,2,0.1123,0.003999233
US,LYF,1999,1994,5,1,0.005290432
US,LYF,1998,1994,4,0.4276,0.014502282
US,LYF,1997,1994,3,0.0887,0.022867198
US,LYF,1996,1994,2,0.0427,0.040134581
US,LYF,2003,1998,5,1,0.000580109
US,LYF,2002,1998,4,0.8301,0.005833617
US,LYF,2001,1998,3,0.4802,0.017980906
US,LYF,2000,1998,2,0.1507,0.035360017
US,LYF,2004,1999,5,1,0.000587247
US,LYF,2003,1999,4,0.7283,0.003343705
US,LYF,2002,1999,3,0.2659,0.007307625
US,LYF,2001,1999,2,0.1709,0.014883632
US,LYF,2006,2001,5,1,0.00047439
US,LYF,2005,2001,4,0.6799,0.002171685
US,LYF,2004,2001,3,0.5512,0.007113245
US,LYF,2003,2001,2,0.0944,0.013300598
US,LYF,2007,2002,5,1,1.15948E-05
US,LYF,2006,2002,4,0.9773,0.000642755
US,LYF,2005,2002,3,0.4585,0.001975651
US,LYF,2004,2002,2,0.4027,0.005573564
US,LYF,2008,2003,5,1,8.97288E-05
US,LYF,2007,2003,4,0.7575,0.000636213
US,LYF,2006,2003,3,0.5211,0.002256908
US,LYF,2005,2003,2,0.1617,0.004684149
US,LYF,2009,2004,5,1,0
US,LYF,2008,2004,4,1,0.000101375
US,LYF,2007,2004,3,0.842,0.00100407
US,LYF,2006,2004,2,0.4109,0.002899119
US,LYF,2010,2005,5,1,0.000289325
US,LYF,2009,2005,4,0.9321,0.0064422
US,LYF,2008,2005,3,0.569,0.024295827
US,LYF,2007,2005,2,0.2312,0.053178099
US,LYF,2011,2006,5,1,0
US,LYF,2010,2006,4,1,0.000499909
US,LYF,2009,2006,3,0.6629,0.002444843
US,LYF,2008,2006,2,0.3654,0.006529711
US,LYF,2012,2007,5,1,0.000396233
US,LYF,2011,2007,4,0.899,0.006326121
US,LYF,2010,2007,3,0.6299,0.028532828
US,LYF,2009,2007,2,0.3913,0.078842354
US,LYF,2013,2008,5,1,2.28611E-05
US,LYF,2012,2008,4,0.9473,0.001084342
US,LYF,2011,2008,3,0.629,0.004893306
US,LYF,2010,2008,2,0.2331,0.010962918
US,LYF,2014,2009,5,1,0.000189309
US,LYF,2013,2009,4,0.9528,0.006535645
US,LYF,2012,2009,3,0.4926,0.021501021
US,LYF,2011,2009,2,0.1572,0.043136053
US,LYF,2015,2010,5,1,0.000290858
US,LYF,2014,2010,4,0.9401,0.008380606
US,LYF,2013,2010,3,0.5328,0.027374555
US,LYF,2012,2010,2,0.1252,0.053076674
US,LYF,2016,2011,5,1,0.000375069
US,LYF,2015,2011,4,0.881,0.005083824
US,LYF,2014,2011,3,0.2502,0.010787394
US,LYF,2013,2011,2,0.1298,0.020950511
US,LYF,2017,2012,5,1,0.000571627
US,LYF,2016,2012,4,0.8623,0.00708931
US,LYF,2015,2012,3,0.4162,0.018962431
US,LYF,2014,2012,2,0.1144,0.036351465
US,LYF,2018,2013,5,1,3.83481E-05
US,LYF,2017,2013,4,0.9675,0.002117011
US,LYF,2016,2013,3,0.5181,0.007189282
US,LYF,2015,2013,2,0.1414,0.014243854
US,LYF,2019,2014,5,1,3.0491E-05
US,LYF,2018,2014,4,0.9805,0.002667438
US,LYF,2017,2014,3,0.4574,0.007970245
US,LYF,2016,2014,2,0.2309,0.017693723
US,LYF,2020,2015,5,1,0.000154699
US,LYF,2019,2015,4,0.8199,0.00136262
US,LYF,2018,2015,3,0.3598,0.003236488
US,LYF,2017,2015,2,0.0854,0.006086758
US,LYF,2021,2016,5,1,1.77559E-05
US,LYF,2020,2016,4,0.9785,0.00126929
US,LYF,2019,2016,3,0.2493,0.002675047
US,LYF,2018,2016,2,0.2149,0.005812762
US,LYF,2021,2017,4,0.915,0.001672756
US,LYF,2020,2017,3,0.3485,0.003848599
US,LYF,2019,2017,2,0.1201,0.007441365
US,LYF,2021,2018,3,0.3752,0.021262564
US,LYF,2020,2018,2,0.1078,0.040105107
US,LYF,2021,2019,2,0.1528,0.044400285
US,LYY,1990,1984,6,1,0.000207466
US,LYY,1989,1984,5,0.8553,0.002875114
US,LYY,1988,1984,4,0.3615,0.012403089
US,LYY,1987,1984,3,0.0713,0.023713495
US,LYY,1992,1986,6,1,3.14454E-05
US,LYY,1991,1986,5,0.9855,0.003383939
US,LYY,1990,1986,4,0.4871,0.020199657
US,LYY,1989,1986,3,0.1053,0.042001769
US,LYY,1993,1987,6,1,3.53843E-05
US,LYY,1992,1987,5,0.9361,0.001353984
US,LYY,1991,1987,4,0.7012,0.010210302
US,LYY,1990,1987,3,0.099,0.02290902
US,LYY,1994,1988,6,1,0.000139699
US,LYY,1993,1988,5,0.9122,0.004092045
US,LYY,1992,1988,4,0.4686,0.01999167
US,LYY,1991,1988,3,0.121,0.040918281
US,LYY,1997,1991,6,1,0.000239234
US,LYY,1996,1991,5,0.7264,0.001109178
US,LYY,1995,1991,4,0.5876,0.004795563
US,LYY,1994,1991,3,0.164,0.009580252
US,LYY,1998,1992,6,1,5.32524E-05
US,LYY,1997,1992,5,0.9335,0.001412709
US,LYY,1996,1992,4,0.6596,0.006764073
US,LYY,1995,1992,3,0.1282,0.01373002
US,LYY,1999,1993,6,1,0.000520235
US,LYY,1998,1993,5,0.8546,0.005681792
US,LYY,1997,1993,4,0.3569,0.01454934
US,LYY,1996,1993,3,0.13,0.028646815
US,LYY,2000,1994,6,1,6.56155E-05
US,LYY,1999,1994,5,0.944,0.002056117
US,LYY,1998,1994,4,0.5572,0.007072855
US,LYY,1997,1994,3,0.1639,0.01467014
US,LYY,2001,1995,6,1,0.000174965
US,LYY,2000,1995,5,0.9076,0.003894511
US,LYY,1999,1995,4,0.6561,0.020497947
US,LYY,1998,1995,3,0.2271,0.044898977
US,LYY,2002,1996,6,1,5.36469E-05
US,LYY,2001,1996,5,0.9485,0.001942697
US,LYY,2000,1996,4,0.5627,0.007984891
US,LYY,1999,1996,3,0.2104,0.0175872
US,LYY,2003,1997,6,1,8.36937E-05
US,LYY,2002,1997,5,0.9065,0.001778723
US,LYY,2001,1997,4,0.803,0.022898824
US,LYY,2000,1997,3,0.2057,0.050885758
US,LYY,2004,1998,6,1,0.000150347
US,LYY,2003,1998,5,0.9413,0.004111398
US,LYY,2002,1998,4,0.5191,0.019927384
US,LYY,2001,1998,3,0.224,0.04653375
US,LYY,2005,1999,6,1,0.000173244
US,LYY,2004,1999,5,0.9289,0.00441149
US,LYY,2003,1999,4,0.5743,0.021226828
US,LYY,2002,1999,3,0.138,0.043800449
US,LYY,2006,2000,6,1,0.0002007
US,LYY,2005,2000,5,0.9188,0.004565867
US,LYY,2004,2000,4,0.6989,0.027307816
US,LYY,2003,2000,3,0.236,0.061691768
US,LYY,2007,2001,6,1,4.70918E-05
US,LYY,2006,2001,5,0.942,0.001601705
US,LYY,2005,2001,4,0.816,0.017969215
US,LYY,2004,2001,3,0.4729,0.060581058
US,LYY,2008,2002,6,1,3.08618E-05
US,LYY,2007,2002,5,0.93,0.000913931
US,LYY,2006,2002,4,0.7716,0.007695581
US,LYY,2005,2002,3,0.2381,0.018407671
US,LYY,2009,2003,6,1,3.6698E-05
US,LYY,2008,2003,5,0.9422,0.001017304
US,LYY,2007,2003,4,0.903,0.021139773
US,LYY,2006,2003,3,0.2963,0.053523651
US,LYY,2010,2004,6,1,0
US,LYY,2009,2004,5,1,0.000442931
US,LYY,2008,2004,4,0.9407,0.013287482
US,LYY,2007,2004,3,0.5714,0.055902333
US,LYY,2011,2005,6,1,5.19757E-06
US,LYY,2010,2005,5,0.9911,0.001050708
US,LYY,2009,2005,4,0.8795,0.015378003
US,LYY,2008,2005,3,0.2559,0.036822367
US,LYY,2012,2006,6,1,2.4139E-05
US,LYY,2011,2006,5,0.9644,0.00138756
US,LYY,2010,2006,4,0.9241,0.037561102
US,LYY,2009,2006,3,0.5151,0.146934351
US,LYY,2013,2007,6,1,2.03485E-05
US,LYY,2012,2007,5,0.9861,0.002393431
US,LYY,2011,2007,4,0.8284,0.02583033
US,LYY,2010,2007,3,0.2029,0.059953786
US,LYY,2014,2008,6,1,4.37053E-06
US,LYY,2013,2008,5,0.9938,0.001228912
US,LYY,2012,2008,4,0.8697,0.019406721
US,LYY,2011,2008,3,0.3233,0.05203587
US,LYY,2015,2009,6,1,1.54135E-05
US,LYY,2014,2009,5,0.9879,0.002508885
US,LYY,2013,2009,4,0.8041,0.024484197
US,LYY,2012,2009,3,0.1947,0.054493929
US,LYY,2016,2010,6,1,0.00013236
US,LYY,2015,2010,5,0.938,0.003890346
US,LYY,2014,2010,4,0.7341,0.030806955
US,LYY,2013,2010,3,0.2944,0.07629182
US,LYY,2017,2011,6,1,0.000241306
US,LYY,2016,2011,5,0.8857,0.00456917
US,LYY,2015,2011,4,0.6986,0.027955692
US,LYY,2014,2011,3,0.1427,0.057719121
US,LYY,2018,2012,6,1,9.2225E-06
US,LYY,2017,2012,5,0.9885,0.001820843
US,LYY,2016,2012,4,0.7592,0.015623722
US,LYY,2015,2012,3,0.2036,0.034670195
US,LYY,2019,2013,6,1,1.59002E-05
US,LYY,2018,2013,5,0.9764,0.001239761
US,LYY,2017,2013,4,0.7783,0.012358545
US,LYY,2016,2013,3,0.2119,0.028066581
US,LYY,2020,2014,6,1,0
US,LYY,2019,2014,5,1,0.001676607
US,LYY,2018,2014,4,0.8209,0.019130936
US,LYY,2017,2014,3,0.1161,0.037952177
US,LYY,2021,2015,6,1,0
US,LYY,2020,2015,5,1,0.000788688
US,LYY,2019,2015,4,0.7483,0.00581888
US,LYY,2018,2015,3,0.1795,0.012936802
US,LYY,2021,2016,5,0.9648,0.000560978
US,LYY,2020,2016,4,0.7374,0.003365446
US,LYY,2019,2016,3,0.1147,0.006627007
US,LYY,2021,2017,4,0.7566,0.002603365
US,LYY,2020,2017,3,0.2051,0.005666278
US,LYY,2021,2018,3,0.1914,0.036145515
CA,MSH,1990,1985,5,1,0.000565197
CA,MSH,1989,1985,4,0.9342,0.012212863
CA,MSH,1988,1985,3,0.1589,0.021245129
CA,MSH,1987,1985,2,0.0041,0.035749038
CA,MSH,1991,1986,5,1,0.002035648
CA,MSH,1990,1986,4,0.6794,0.010176334
CA,MSH,1989,1986,3,0.0497,0.016052862
CA,MSH,1988,1986,2,0,0.026855696
CA,MSH,1992,1987,5,1,0.00199299
CA,MSH,1991,1987,4,0.7355,0.01092074
CA,MSH,1990,1987,3,0.019,0.016341365
CA,MSH,1989,1987,2,0.0047,0.028120211
CA,MSH,1993,1988,5,1,0.000896799
CA,MSH,1992,1988,4,0.7734,0.006714058
CA,MSH,1991,1988,3,0.0556,0.010342016
CA,MSH,1990,1988,2,0,0.017598926
CA,MSH,1994,1989,5,1,0.000261968
CA,MSH,1993,1989,4,0.7979,0.003453675
CA,MSH,1992,1989,3,0.0737,0.005610814
CA,MSH,1991,1989,2,0.0129,0.009656986
CA,MSH,1995,1990,5,1,0.000416634
CA,MSH,1994,1990,4,0.9275,0.009174867
CA,MSH,1993,1990,3,0.087,0.015658479
CA,MSH,1992,1990,2,0.0136,0.027794421
CA,MSH,1996,1991,5,1,0.000678606
CA,MSH,1995,1991,4,0.8814,0.009228647
CA,MSH,1994,1991,3,0.0275,0.013914929
CA,MSH,1993,1991,2,0,0.023978093
CA,MSH,1997,1992,5,1,0.001279184
CA,MSH,1996,1992,4,0.8168,0.009135319
CA,MSH,1995,1992,3,0.0188,0.013820781
CA,MSH,1994,1992,2,0,0.023468573
CA,MSH,1998,1993,5,1,0
CA,MSH,1997,1993,4,1,0.011856329
CA,MSH,1996,1993,3,0.1707,0.021248469
CA,MSH,1995,1993,2,0,0.036679269
CA,MSH,1999,1994,5,1,0
CA,MSH,1998,1994,4,1,0.009092706
CA,MSH,1997,1994,3,0.0714,0.014434547
CA,MSH,1996,1994,2,0,0.024362974
CA,MSH,2000,1995,5,1,0
CA,MSH,1999,1995,4,1,0.011327643
CA,MSH,1998,1995,3,0.1686,0.019998938
CA,MSH,1997,1995,2,0,0.033771854
CA,MSH,2001,1996,5,1,0.001580778
CA,MSH,2000,1996,4,0.887,0.018381079
CA,MSH,1999,1996,3,0.0471,0.02793693
CA,MSH,1998,1996,2,0,0.046786736
CA,MSH,2002,1997,5,1,0
CA,MSH,2001,1997,4,1,0.001613441
CA,MSH,2000,1997,3,0.0741,0.0024935
CA,MSH,1999,1997,2,0,0.004238949
CA,MSH,2003,1998,5,1,0.000311805
CA,MSH,2002,1998,4,0.9876,0.035646115
CA,MSH,2001,1998,3,0.2887,0.072706198
CA,MSH,2000,1998,2,0.0054,0.122300851
CA,MSH,2004,1999,5,1,0.001342684
CA,MSH,2003,1999,4,0.9207,0.023082438
CA,MSH,2002,1999,3,0.0704,0.036729586
CA,MSH,2001,1999,2,0,0.061381531
CA,MSH,2005,2000,5,1,8.91001E-05
CA,MSH,2004,2000,4,0.9792,0.006926563
CA,MSH,2003,2000,3,0.1177,0.011935538
CA,MSH,2002,2000,2,0,0.020188272
CA,MSH,2006,2001,5,1,0.00040734
CA,MSH,2005,2001,4,0.9589,0.015875715
CA,MSH,2004,2001,3,0.1991,0.029298162
CA,MSH,2003,2001,2,0,0.049276279
CA,MSH,2013,2008,5,1,2.1322E-05
CA,MSH,2012,2008,4,0.974,0.001526459
CA,MSH,2011,2008,3,0.2302,0.002896879
CA,MSH,2010,2008,2,0,0.004828455
CA,MSH,2014,2009,5,1,2.45141E-05
CA,MSH,2013,2009,4,0.9874,0.002977787
CA,MSH,2012,2009,3,0.1313,0.005080556
CA,MSH,2011,2009,2,0,0.008487341
CA,MSH,2015,2010,5,1,3.69085E-05
CA,MSH,2014,2010,4,0.9923,0.008521602
CA,MSH,2013,2010,3,0.4826,0.025768513
CA,MSH,2012,2010,2,0.0101,0.043787663
CA,MSH,2016,2011,5,1,0.000234226
CA,MSH,2015,2011,4,0.9766,0.015615048
CA,MSH,2014,2011,3,0.0736,0.024910796
CA,MSH,2013,2011,2,0.0015,0.042124331
CA,MSH,2017,2012,5,1,0.000254975
CA,MSH,2016,2012,4,0.8691,0.003101023
CA,MSH,2015,2012,3,0.37,0.007549435
CA,MSH,2014,2012,2,0.0109,0.012950689
CA,MSH,2018,2013,5,1,0.000112083
CA,MSH,2017,2013,4,0.9278,0.002498143
CA,MSH,2016,2013,3,0.1656,0.004476442
CA,MSH,2015,2013,2,0,0.007609264
CA,MSH,2019,2014,5,1,0.000189589
CA,MSH,2018,2014,4,0.9743,0.009953774
CA,MSH,2017,2014,3,0.0916,0.015931862
CA,MSH,2016,2014,2,0.0009,0.026818669
CA,MSH,2020,2015,5,1,5.43565E-05
CA,MSH,2019,2015,4,0.9789,0.003389618
CA,MSH,2018,2015,3,0.1824,0.006040544
CA,MSH,2017,2015,2,0,0.010168157
CA,MSH,2021,2016,5,1,5.98175E-05
CA,MSH,2020,2016,4,0.9909,0.00867622
CA,MSH,2019,2016,3,0.2909,0.018154262
CA,MSH,2018,2016,2,0.0275,0.031417606
CA,MSH,2021,2017,4,1,0.00259793
CA,MSH,2020,2017,3,0.5716,0.009134526
CA,MSH,2019,2017,2,0.0328,0.015783672
CA,MSH,2021,2018,3,0.3429,0.007885863
CA,MSH,2020,2018,2,0.0913,0.014547454
CA,MSH,2021,2019,2,0.0492,0.01341427
CA,NIC,1991,1985,6,1,0
CA,NIC,1990,1985,5,1,0.001138119
CA,NIC,1989,1985,4,0.8985,0.016906775
CA,NIC,1988,1985,3,0.0705,0.030952477
CA,NIC,1992,1986,6,1,0
CA,NIC,1991,1986,5,1,0.000666797
CA,NIC,1990,1986,4,0.724,0.00362628
CA,NIC,1989,1986,3,0,0.006139492
CA,NIC,1993,1987,6,1,0
CA,NIC,1992,1987,5,1,0.000585866
CA,NIC,1991,1987,4,0.9403,0.015325279
CA,NIC,1990,1987,3,0.0065,0.026050833
CA,NIC,1994,1988,6,1,0
CA,NIC,1993,1988,5,1,0.00058336
CA,NIC,1992,1988,4,0.8488,0.007037634
CA,NIC,1991,1988,3,0.0502,0.012805429
CA,NIC,1995,1989,6,1,0
CA,NIC,1994,1989,5,1,0.000407346
CA,NIC,1993,1989,4,0.9558,0.015416801
CA,NIC,1992,1989,3,0.0155,0.027094062
CA,NIC,1996,1990,6,1,0
CA,NIC,1995,1990,5,1,0.004229394
CA,NIC,1994,1990,4,0.8559,0.043868507
CA,NIC,1993,1990,3,0.0342,0.077201398
CA,NIC,1997,1991,6,1,0
CA,NIC,1996,1991,5,1,0.000794748
CA,NIC,1995,1991,4,0.9633,0.032262482
CA,NIC,1994,1991,3,0.0165,0.055018862
CA,NIC,1998,1992,6,1,0
CA,NIC,1997,1992,5,0,0
CA,NIC,1996,1992,4,1,0.000581124
CA,NIC,1995,1992,3,0,0.000986214
CA,NIC,1999,1993,6,1,0
CA,NIC,1998,1993,5,1,0.000198039
CA,NIC,1997,1993,4,0.9326,0.004529444
CA,NIC,1996,1993,3,0.0093,0.007657052
CA,NIC,2000,1994,6,1,0
CA,NIC,1999,1994,5,1,0.000613817
CA,NIC,1998,1994,4,0.8538,0.006220012
CA,NIC,1997,1994,3,0,0.01072236
CA,NIC,2001,1995,6,1,0
CA,NIC,2000,1995,5,1,0.00068781
CA,NIC,1999,1995,4,0.9713,0.034445409
CA,NIC,1998,1995,3,0.0097,0.058187336
CA,NIC,2002,1996,6,1,0
CA,NIC,2001,1996,5,1,0.002257873
CA,NIC,2000,1996,4,0.88,0.027384513
CA,NIC,1999,1996,3,0.0104,0.046160508
CA,NIC,2003,1997,6,1,0
CA,NIC,2002,1997,5,1,0.003017563
CA,NIC,2001,1997,4,0.8827,0.037069686
CA,NIC,2000,1997,3,0.01,0.062530232
CA,NIC,2004,1998,6,1,0
CA,NIC,2003,1998,5,1,0.003546895
CA,NIC,2002,1998,4,0.9293,0.0737441
CA,NIC,2001,1998,3,0.0171,0.125117996
CA,NIC,2005,1999,6,1,0
CA,NIC,2004,1999,5,1,0.003621561
CA,NIC,2003,1999,4,0.8547,0.037128686
CA,NIC,2002,1999,3,0.0146,0.063086548
CA,NIC,2006,2000,6,1,0
CA,NIC,2005,2000,5,1,0.000161667
CA,NIC,2004,2000,4,0.9479,0.004686929
CA,NIC,2003,2000,3,0.0446,0.008246408
CA,NIC,2007,2001,6,1,0
CA,NIC,2006,2001,5,1,0.000788425
CA,NIC,2005,2001,4,0.8536,0.00808902
CA,NIC,2004,2001,3,0.0015,0.013566305
CA,NIC,2008,2002,6,1,0
CA,NIC,2007,2002,5,1,0.000978815
CA,NIC,2006,2002,4,0.8062,0.00754925
CA,NIC,2005,2002,3,0.0075,0.012740344
CA,NIC,2009,2003,6,1,0
CA,NIC,2008,2003,5,0,0
CA,NIC,2007,2003,4,1,0.001302699
CA,NIC,2006,2003,3,0,0.002185825
CA,NIC,2010,2004,6,1,0
CA,NIC,2009,2004,5,1,0.000671334
CA,NIC,2008,2004,4,0.9141,0.011652876
CA,NIC,2007,2004,3,0.0072,0.019654845
CA,NIC,2011,2005,6,1,0
CA,NIC,2010,2005,5,1,0.00019823
CA,NIC,2009,2005,4,0.8814,0.002468139
CA,NIC,2008,2005,3,0,0.004145522
