stock_code,stock_country,stock_region,cyer_stock,stock_jurisdiction,fishery_type_2,age,brood_year,year,ocean_cohort
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1993,1996,5458.672
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1993,1997,1880.889
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1993,1998,68.05517
SPS,US,SPGSD,N,WA,Pre-Terminal,2,1994,1996,3551.286
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1994,1997,2288.852
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1994,1998,1206.589
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1994,1999,137.4419
SPS,US,SPGSD,N,WA,Pre-Terminal,2,1995,1997,1287.192
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1995,1998,858.1832
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1995,1999,373.9312
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1995,2000,27.90715
SPS,US,SPGSD,N,WA,Pre-Terminal,2,1996,1998,5065.619
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1996,1999,3241.979
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1996,2000,1222.836
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1996,2001,26.08721
SPS,US,SPGSD,N,WA,Pre-Terminal,2,1997,1999,2813.64
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1997,2000,1867.813
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1997,2001,987.9523
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1997,2002,24.0441
SPS,US,SPGSD,N,WA,Pre-Terminal,2,1998,2000,9690.275
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1998,2001,6136.925
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1998,2002,2473.417
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1998,2003,140.3666
SPS,US,SPGSD,N,WA,Pre-Terminal,2,1999,2001,4959.375
SPS,US,SPGSD,N,WA,Pre-Terminal,3,1999,2002,3227.16
SPS,US,SPGSD,N,WA,Pre-Terminal,4,1999,2003,1639.69
SPS,US,SPGSD,N,WA,Pre-Terminal,5,1999,2004,171.4563
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2000,2002,3795.156
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2000,2003,2471.515
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2000,2004,1388.048
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2000,2005,112.7812
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2001,2003,2342.905
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2001,2004,1550.019
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2001,2005,827.5117
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2001,2006,71.52752
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2002,2004,5051.542
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2002,2005,3265.804
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2002,2006,1551.67
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2002,2007,60.10823
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2003,2005,4940.087
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2003,2006,3191.165
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2003,2007,1291.987
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2003,2008,37.38036
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2004,2006,4544.893
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2004,2007,2702.325
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2004,2008,671.7207
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2004,2009,27.82944
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2005,2007,5521.646
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2005,2008,3434.851
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2005,2009,1392.184
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2005,2010,34.75331
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2006,2008,3064.731
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2006,2009,1945.61
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2006,2010,633.8107
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2006,2011,2.001392
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2007,2009,6844.378
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2007,2010,4408.339
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2007,2011,1715.701
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2007,2012,33.96358
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2008,2010,1979.198
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2008,2011,1277.795
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2008,2012,530.079
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2008,2013,4.004322
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2009,2011,6548.34
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2009,2012,4101.938
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2009,2013,1542.362
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2009,2014,74.63138
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2010,2012,2323.759
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2010,2013,1495.842
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2010,2014,553.6674
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2010,2015,41.00169
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2011,2013,4773.687
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2011,2014,2765.348
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2011,2015,1077.798
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2011,2016,40.16811
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2012,2014,1700.405
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2012,2015,1064.867
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2012,2016,414.4805
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2012,2017,13.44911
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2013,2015,3551.92
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2013,2016,2172.316
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2013,2017,671.0375
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2013,2018,29.33174
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2014,2016,7611.414
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2014,2017,4375.604
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2014,2018,1275.778
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2014,2019,17.14009
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2015,2017,6665.485
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2015,2018,3665.692
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2015,2019,984.1025
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2015,2020,26.37904
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2016,2018,3487.357
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2016,2019,1925.638
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2016,2020,413.1068
SPS,US,SPGSD,N,WA,Pre-Terminal,5,2016,2021,14.02198
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2017,2019,2591.189
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2017,2020,1515.441
SPS,US,SPGSD,N,WA,Pre-Terminal,4,2017,2021,525.411
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2018,2020,6234.054
SPS,US,SPGSD,N,WA,Pre-Terminal,3,2018,2021,3759.879
SPS,US,SPGSD,N,WA,Pre-Terminal,2,2019,2021,4621.344
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1976,1978,2661.09
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1976,1979,1725.275
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1976,1980,1020.734
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1976,1981,401.05
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1977,1979,592.3755
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1977,1980,331.2515
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1977,1981,182.2141
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1977,1982,66.92165
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1978,1980,1934.616
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1978,1981,1192.647
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1978,1982,733.2848
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1978,1983,293.3228
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1979,1981,1208.311
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1979,1982,785.5695
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1979,1983,514.469
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1979,1984,295.5713
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1980,1982,1857.717
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1980,1983,1180.823
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1980,1984,755.902
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1980,1985,311.5645
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1982,1984,1135.072
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1982,1985,759.4025
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1982,1986,542.9356
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1982,1987,302.8379
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1983,1985,1233.627
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1983,1986,821.4158
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1983,1987,575.2329
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1983,1988,332.3709
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1984,1986,2636.667
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1984,1987,1749.189
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1984,1988,1171.526
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1984,1989,448.8221
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1985,1987,632.3963
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1985,1988,408.2773
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1985,1989,285.0702
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1985,1990,176.122
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1986,1988,4777.316
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1986,1989,3074.153
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1986,1990,2181.201
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1986,1991,1251.083
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1987,1989,5966.378
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1987,1990,3789.373
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1987,1991,2538.901
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1987,1992,1270.797
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1988,1990,2030.975
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1988,1991,1278.701
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1988,1992,874.7482
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1988,1993,331.5434
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1989,1991,5523.667
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1989,1992,3598.808
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1989,1993,2307.628
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1989,1994,1304.755
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1990,1992,11434.53
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1990,1993,7436.21
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1990,1994,4977.96
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1990,1995,2127.588
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1991,1993,1234.253
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1991,1994,812.571
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1991,1995,470.4602
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1991,1996,216.7466
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1992,1994,4945.728
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1992,1995,3140.048
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1992,1996,1711.894
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1992,1997,790.0736
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1993,1995,11767.14
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1993,1996,7460.094
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1993,1997,5029.479
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1993,1998,1742.589
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1994,1996,5134.528
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1994,1997,3481.157
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1994,1998,2449.265
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1994,1999,925.2758
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1995,1997,2384.933
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1995,1998,1573.425
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1995,1999,1043.623
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1995,2000,411.1208
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1996,1998,3174.541
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1996,1999,2081.506
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1996,2000,1281.976
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1996,2001,271.5098
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1997,1999,8483.905
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1997,2000,5679.556
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1997,2001,3541.241
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1997,2002,935.5371
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1998,2000,6879.128
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1998,2001,4595.29
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1998,2002,3001.473
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1998,2003,1029.611
SRH,US,ORCST,Y,OR,Pre-Terminal,2,1999,2001,12482.28
SRH,US,ORCST,Y,OR,Pre-Terminal,3,1999,2002,8415.602
SRH,US,ORCST,Y,OR,Pre-Terminal,4,1999,2003,5011.336
SRH,US,ORCST,Y,OR,Pre-Terminal,5,1999,2004,1918.453
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2000,2002,11506.83
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2000,2003,7731.461
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2000,2004,5309.675
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2000,2005,2335.316
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2001,2003,6555.208
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2001,2004,4453.727
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2001,2005,2969.668
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2001,2006,900.0514
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2002,2004,3155.677
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2002,2005,2090.136
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2002,2006,1295.592
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2002,2007,460.6879
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2003,2005,777.9026
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2003,2006,504.6206
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2003,2007,321.7272
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2003,2008,87.12427
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2004,2006,4285.487
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2004,2007,2917.921
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2004,2008,2131.757
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2004,2009,873.0822
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2005,2007,3962.602
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2005,2008,2675.678
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2005,2009,1668.823
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2005,2010,489.225
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2006,2008,4170.305
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2006,2009,2809.78
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2006,2010,1926.745
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2006,2011,535.8253
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2007,2009,9036.942
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2007,2010,6111.949
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2007,2011,3304.753
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2007,2012,748.606
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2008,2010,7503.845
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2008,2011,4959.04
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2008,2012,2325.261
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2008,2013,413.9726
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2009,2011,17281.38
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2009,2012,11691.67
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2009,2013,8249.472
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2009,2014,2556.88
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2010,2012,19253.73
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2010,2013,13207.27
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2010,2014,8549.438
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2010,2015,2041.315
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2011,2013,15104.81
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2011,2014,10327.85
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2011,2015,6439.1
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2011,2016,799.002
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2012,2014,26135.07
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2012,2015,17580.56
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2012,2016,8926.199
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2012,2017,1001.162
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2013,2015,7154.31
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2013,2016,4806.784
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2013,2017,3075.589
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2013,2018,385.6039
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2014,2016,1737.547
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2014,2017,1166.169
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2014,2018,744.7536
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2014,2019,173.0016
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2015,2017,910.265
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2015,2018,612.8131
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2015,2019,453.9935
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2015,2020,48.86203
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2016,2018,6868.931
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2016,2019,4657.626
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2016,2020,2445.701
SRH,US,ORCST,Y,OR,Pre-Terminal,5,2016,2021,173.0786
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2017,2019,5618.8
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2017,2020,3812.55
SRH,US,ORCST,Y,OR,Pre-Terminal,4,2017,2021,2397.256
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2018,2020,4553.444
SRH,US,ORCST,Y,OR,Pre-Terminal,3,2018,2021,3091.323
SRH,US,ORCST,Y,OR,Pre-Terminal,2,2019,2021,13195.89
SSA,,,,,Pre-Terminal,3,1976,1979,5158.121
SSA,,,,,Pre-Terminal,4,1976,1980,3331.376
SSA,,,,,Pre-Terminal,5,1976,1981,875.3212
SSA,,,,,Pre-Terminal,5,1976,1981,375.227
SSA,,,,,Pre-Terminal,6,1976,1982,115.2751
SSA,,,,,Pre-Terminal,6,1976,1982,90.24109
SSA,,,,,Pre-Terminal,3,1977,1980,815.6373
SSA,,,,,Pre-Terminal,4,1977,1981,539.799
SSA,,,,,Pre-Terminal,5,1977,1982,302.2234
SSA,,,,,Pre-Terminal,5,1977,1982,142.3607
SSA,,,,,Pre-Terminal,6,1977,1983,46.23499
SSA,,,,,Pre-Terminal,6,1977,1983,26.04457
SSA,,,,,Pre-Terminal,3,1978,1981,9641.739
SSA,,,,,Pre-Terminal,4,1978,1982,6485.237
SSA,,,,,Pre-Terminal,5,1978,1983,4070.451
SSA,,,,,Pre-Terminal,5,1978,1983,1361.64
SSA,,,,,Pre-Terminal,6,1978,1984,1398.937
SSA,,,,,Pre-Terminal,6,1978,1984,976.2041
SSA,,,,,Pre-Terminal,3,1979,1982,8891.757
SSA,,,,,Pre-Terminal,4,1979,1983,5039.951
SSA,,,,,Pre-Terminal,5,1979,1984,2579.789
SSA,,,,,Pre-Terminal,5,1979,1984,1140.008
SSA,,,,,Pre-Terminal,6,1979,1985,443.9405
SSA,,,,,Pre-Terminal,6,1979,1985,359.1303
SSA,,,,,Pre-Terminal,3,1980,1983,22981.14
SSA,,,,,Pre-Terminal,4,1980,1984,14859.79
SSA,,,,,Pre-Terminal,5,1980,1985,8613.768
SSA,,,,,Pre-Terminal,5,1980,1985,5360.867
SSA,,,,,Pre-Terminal,6,1980,1986,1093.16
SSA,,,,,Pre-Terminal,6,1980,1986,983.2059
SSA,,,,,Pre-Terminal,3,1981,1984,17429.07
SSA,,,,,Pre-Terminal,4,1981,1985,11546.59
SSA,,,,,Pre-Terminal,5,1981,1986,6746.191
SSA,,,,,Pre-Terminal,5,1981,1986,3001.826
SSA,,,,,Pre-Terminal,6,1981,1987,2029.711
SSA,,,,,Pre-Terminal,6,1981,1987,1648.012
SSA,,,,,Pre-Terminal,3,1982,1985,25846.08
SSA,,,,,Pre-Terminal,4,1982,1986,16381.32
SSA,,,,,Pre-Terminal,5,1982,1987,9494.667
SSA,,,,,Pre-Terminal,5,1982,1987,4341.604
SSA,,,,,Pre-Terminal,6,1982,1988,2490.004
SSA,,,,,Pre-Terminal,6,1982,1988,1623.183
SSA,,,,,Pre-Terminal,3,1983,1986,17973.74
SSA,,,,,Pre-Terminal,4,1983,1987,11579.64
SSA,,,,,Pre-Terminal,5,1983,1988,7160.789
SSA,,,,,Pre-Terminal,5,1983,1988,3327.844
SSA,,,,,Pre-Terminal,6,1983,1989,1595.82
SSA,,,,,Pre-Terminal,6,1983,1989,1228.488
SSA,,,,,Pre-Terminal,3,1984,1987,20695.18
SSA,,,,,Pre-Terminal,4,1984,1988,12865.54
SSA,,,,,Pre-Terminal,5,1984,1989,7485.679
SSA,,,,,Pre-Terminal,5,1984,1989,3452.748
SSA,,,,,Pre-Terminal,6,1984,1990,1989.686
SSA,,,,,Pre-Terminal,6,1984,1990,1614.35
SSA,,,,,Pre-Terminal,3,1985,1988,12938.72
SSA,,,,,Pre-Terminal,4,1985,1989,8137.762
SSA,,,,,Pre-Terminal,5,1985,1990,4511.488
SSA,,,,,Pre-Terminal,5,1985,1990,2256.438
SSA,,,,,Pre-Terminal,6,1985,1991,1090.787
SSA,,,,,Pre-Terminal,6,1985,1991,868.024
SSA,,,,,Pre-Terminal,3,1986,1989,41150.99
SSA,,,,,Pre-Terminal,4,1986,1990,25618.69
SSA,,,,,Pre-Terminal,5,1986,1991,12311.52
SSA,,,,,Pre-Terminal,5,1986,1991,5056.045
SSA,,,,,Pre-Terminal,6,1986,1992,1951.87
SSA,,,,,Pre-Terminal,6,1986,1992,1247.619
SSA,,,,,Pre-Terminal,3,1987,1990,10319.3
SSA,,,,,Pre-Terminal,4,1987,1991,6664.739
SSA,,,,,Pre-Terminal,5,1987,1992,3878.051
SSA,,,,,Pre-Terminal,5,1987,1992,1488.672
SSA,,,,,Pre-Terminal,6,1987,1993,1216.604
SSA,,,,,Pre-Terminal,6,1987,1993,824.8169
SSA,,,,,Pre-Terminal,3,1988,1991,10462.29
SSA,,,,,Pre-Terminal,4,1988,1992,6709.963
SSA,,,,,Pre-Terminal,5,1988,1993,3344.852
SSA,,,,,Pre-Terminal,5,1988,1993,1239.667
SSA,,,,,Pre-Terminal,6,1988,1994,1113.254
SSA,,,,,Pre-Terminal,6,1988,1994,786.2802
SSA,,,,,Pre-Terminal,3,1989,1992,7240.944
SSA,,,,,Pre-Terminal,4,1989,1993,4098.405
SSA,,,,,Pre-Terminal,5,1989,1994,2537.029
SSA,,,,,Pre-Terminal,5,1989,1994,1199.602
SSA,,,,,Pre-Terminal,6,1989,1995,744.0846
SSA,,,,,Pre-Terminal,6,1989,1995,574.1004
SSA,,,,,Pre-Terminal,3,1990,1993,11973.45
SSA,,,,,Pre-Terminal,4,1990,1994,7796.195
SSA,,,,,Pre-Terminal,5,1990,1995,3899.506
SSA,,,,,Pre-Terminal,5,1990,1995,1584.208
SSA,,,,,Pre-Terminal,6,1990,1996,1100.244
SSA,,,,,Pre-Terminal,6,1990,1996,737.8851
SSA,,,,,Pre-Terminal,3,1991,1994,13070.16
SSA,,,,,Pre-Terminal,4,1991,1995,7769.459
SSA,,,,,Pre-Terminal,5,1991,1996,4516.142
SSA,,,,,Pre-Terminal,5,1991,1996,1976.15
SSA,,,,,Pre-Terminal,6,1991,1997,1122.891
SSA,,,,,Pre-Terminal,6,1991,1997,805.3737
SSA,,,,,Pre-Terminal,3,1992,1995,10231.65
SSA,,,,,Pre-Terminal,4,1992,1996,6767.763
SSA,,,,,Pre-Terminal,5,1992,1997,4459.568
SSA,,,,,Pre-Terminal,5,1992,1997,2169.98
SSA,,,,,Pre-Terminal,6,1992,1998,884.2181
SSA,,,,,Pre-Terminal,6,1992,1998,593.7275
SSA,,,,,Pre-Terminal,3,1993,1996,5596.117
SSA,,,,,Pre-Terminal,4,1993,1997,3683.579
SSA,,,,,Pre-Terminal,5,1993,1998,2373.174
SSA,,,,,Pre-Terminal,5,1993,1998,838.1425
SSA,,,,,Pre-Terminal,6,1993,1999,778.9282
SSA,,,,,Pre-Terminal,6,1993,1999,461.5573
SSA,,,,,Pre-Terminal,3,1994,1997,6335.202
SSA,,,,,Pre-Terminal,4,1994,1998,4262.825
SSA,,,,,Pre-Terminal,5,1994,1999,2813.776
SSA,,,,,Pre-Terminal,5,1994,1999,1301.588
SSA,,,,,Pre-Terminal,6,1994,2000,700.3014
SSA,,,,,Pre-Terminal,6,1994,2000,487.5158
SSA,,,,,Pre-Terminal,3,1995,1998,8973.768
SSA,,,,,Pre-Terminal,4,1995,1999,5874.496
SSA,,,,,Pre-Terminal,5,1995,2000,2950.076
SSA,,,,,Pre-Terminal,5,1995,2000,1544.734
