"","stock_code","brood_year","age","Mat.Rate","Marine.Survival","Stock.Country","stock_name","area","ecoregion","RunType","Hatchery","Age","Wild","Code","Code2","calendar_year","season","location","sst_winter","sst_spring","CUTI_winter","CUTI_spring","seasonal_STI","Beuti_winter","Beuti_spring","BI","stand_BI"
"1083","SPS",2011,2,0.1162,0.019342556,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2012,"Fall","45N",-0.94099803685258,0.136490916060343,-1.17306101531359,-0.995671149694323,0.449258756606789,-2.5659167869432,-0.751096078432063,0.330232558,-0.85047599015188
"1084","SPS",2012,2,0.0342,0.00744638,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2013,"Fall","45N",-0.464026479533855,0.483771159377477,0.734143299189407,-0.371070775604104,-0.550068038577093,0.505644542709237,-0.155572908827304,0.576744186,0.648462689774037
"1085","SPS",2013,2,0.0619,0.01481074,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2014,"Fall","45N",-1.32170379393436,0.839629468563642,-0.454992415866119,-0.13159948593315,0.699090455402759,-0.896712892806212,-0.475763288329083,0.325581395,-0.878757853299286
"1086","SPS",2014,2,0.1285,0.030661785,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2015,"Fall","45N",2.35730793102253,1.8632474181205,-0.155062042632529,1.54223076558135,-0.425152189179108,0.698849653060023,0.601205560599004,0.413953488,-0.341402477820972
"1087","SPS",2015,2,0.1627,0.026472287,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2016,"Fall","45N",1.86882944029011,2.55330145234799,-2.18400280274211,0.273279807943514,0.032872591946838,-0.169401149772632,0.269994135425967,0.237209302,-1.4161132287776
"1088","SPS",2016,2,0.0891,0.014193524,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2017,"Fall","45N",0.225829406449672,1.20602670861016,-0.959581161423805,-1.34870614374532,0.407620140140794,-0.46493187888165,-0.239100833914724,0.479069767,0.0545435880009114
"1089","SPS",2017,2,0.1113,0.01087714,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2018,"Fall","45N",0.597778936732515,1.5375853244653,0.206618701560917,-0.600666960546358,-0.216959106849132,0.570597866745797,-0.427618720396751,0.762790698,1.77973716702548
"1090","SPS",2018,2,0.0963,0.026134727,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2019,"Fall","45N",0.748240126078798,0.880997530002328,0.524192037925895,0.576939278351012,-0.216959106849132,0.648238464267205,0.685313540721754,0.846511628,2.28881067935638
"1091","SPS",2019,2,0.0988,0.021186797,"US","South Puget Sound Fall Fingerling","South Puget Sound",1,"Fall","Soos/Grovers/Issaquah creeks","Age 0","Hatchery",1,15,2020,"Fall","45N",-0.636400053718332,0.883683937147149,-0.433820860108453,-0.630292274732455,1.03219938713072,-0.180019846058864,-0.0124926667794073,0.744186047,1.66660972051645
"1092","SRH",1976,2,0.0253,0.085664472,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1977,"Fall","45N",0.833379955170515,-0.126834099114027,NA,NA,-1.63267206669296,NA,NA,0.381395349,-0.539375507691614
"1093","SRH",1977,2,0.1573,0.050005051,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1978,"Fall","45N",0.777636180511123,0.981966940994386,NA,NA,-0.716622504441073,NA,NA,0.437209302,-0.199993168164542
"1094","SRH",1978,2,0.0922,0.079601536,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1979,"Fall","45N",-1.36381467614274,0.014307435565391,NA,NA,0.615813222470769,NA,NA,0.586046512,0.70502641606885
"1095","SRH",1979,2,0.0333,0.041389415,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1980,"Fall","45N",0.441898148546084,0.555348141154387,NA,NA,-0.133681873917142,NA,NA,0.386046512,-0.511093644544208
"1096","SRH",1980,2,0.0569,0.057365872,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1981,"Fall","45N",1.23757267337081,0.424421394584997,NA,NA,2.53118957990654,NA,NA,0.311627907,-0.963603436660904
"1097","SRH",1982,2,0.014,0.07159658,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1983,"Fall","45N",0.930306934019146,1.34737569876298,NA,NA,0.615813222470769,NA,NA,0.213953488,-1.55752253843403
"1098","SRH",1983,2,0.0291,0.078833652,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1984,"Fall","45N",0.299524723186563,0.0444341860520041,NA,NA,1.40694693532468,NA,NA,0.186046512,-1.72721370515727
"1099","SRH",1984,2,0.0219,0.092753775,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1985,"Fall","45N",-0.884801635244675,-0.140248112158809,NA,NA,0.449258756606789,NA,NA,0.730232558,1.58176413107423
"1100","SRH",1985,2,0.0387,0.02087564,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1986,"Fall","45N",-0.248243503524941,0.449676385240853,NA,NA,1.44858555179067,NA,NA,0.23255814,-1.44439508584441
"1101","SRH",1986,2,0.044,0.057141409,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1987,"Fall","45N",0.47976940961474,0.604296460610116,NA,NA,-0.300236339781123,NA,NA,0.339534884,-0.793912263857068
"1102","SRH",1987,2,0.0625,0.051065543,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1988,"Fall","45N",-0.359558575248451,0.169217807966144,1.50514078803105,-1.02776524006259,1.74005586705264,1.35031356547766,-0.824569716240442,0.325581395,-0.878757853299286
"1103","SRH",1988,2,0.0444,0.018747265,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1989,"Fall","45N",-1.87370824822739,0.67905931979733,0.45891307433976,0.0609650562764829,-0.716622504441073,-0.615110583501212,-0.300393315981188,0.553488372,0.507053380117607
"1104","SRH",1989,2,0.0302,0.044930714,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1990,"Fall","45N",-0.57977861366525,0.364053538864287,0.303654998783549,-0.18838133812317,-1.299563134965,0.127508630802131,0.163070657246931,0.497674419,0.167671040590536
"1105","SRH",1990,2,0.0387,0.102413699,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1991,"Fall","45N",-0.815685714195089,-0.517843697146896,0.71650033605802,0.31278022685831,-0.591706655043088,0.138954757967809,0.0596275092798704,0.506976744,0.224234760804748
"1106","SRH",1991,2,0.0267,0.011097279,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1992,"Fall","45N",0.920654890961461,2.11866914680506,-0.00509685601573424,0.315249003040485,0.282704290742808,-0.223322062083237,-0.917378521893132,0.334883721,-0.822194127004474
"1107","SRH",1992,2,0.0534,0.048639588,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1993,"Fall","45N",-0.121311022470352,1.59226840214571,0.501256185855091,-2.27449721206086,2.19808064817858,0.35436259691708,-1.79828876887991,0.102325581,-2.23628722356877
"1108","SRH",1993,2,0.0621,0.096824092,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1994,"Fall","45N",0.723422137047168,0.793788931115155,0.150161219540477,0.251060822303941,0.074511208412833,-0.131890949904385,-0.694057333291347,0.530232558,0.365644070461178
"1109","SRH",1994,2,0.0096,0.04775007,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1995,"Fall","45N",0.708383414227318,1.09172892946919,-1.4782842774866,0.700378087459751,-0.550068038577093,-1.01613874973967,-0.175681483385387,0.437209302,-0.199993168164542
"1110","SRH",1995,2,0.021,0.023179598,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1996,"Fall","45N",0.980381345518713,0.907001678546407,-0.0103897449551505,-0.879638669132108,1.1987538529947,0.444552562776761,-1.37156161455598,0.279069767,-1.16157647261215
"1111","SRH",1996,2,0.0461,0.026185321,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1997,"Fall","45N",0.307098127010746,2.08079559720377,0.570063742067502,-0.640167379461155,0.532535989538779,0.286375359655882,-0.682262880906318,0.372093023,-0.595939233986426
"1112","SRH",1997,2,0.0224,0.072670469,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1998,"Fall","45N",2.35567476169057,1.68195045520145,-2.18929569168152,0.473250678699671,-1.25792451849901,0.29906263314073,-0.560064620130277,0.404651163,-0.397966198035184
"1113","SRH",1998,2,0.025,0.058007492,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,1999,"Fall","45N",-0.429309346197396,-0.907113060416348,-2.34102517461146,1.11513248606511,-1.00809281970304,-3.96055153425048,1.68378160820194,0.404651163,-0.397966198035184
"1114","SRH",1999,2,0.0156,0.104889309,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2000,"Fall","45N",-0.204520730060337,0.531863869545106,0.294833517217855,0.418937602691826,0.865644921266739,0.100479222073541,-0.235233800345863,0.362790698,-0.652502954200638
"1115","SRH",2000,2,0.0179,0.092850381,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2001,"Fall","45N",-0.240497282749669,-0.563941271899702,1.73097071611281,0.530032530889691,0.282704290742808,1.29501360170131,0.410367453975661,0.655813953,1.12925433895754
"1116","SRH",2001,2,0.0019,0.052187621,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2002,"Fall","45N",-1.00802003653255,-0.993634574175855,1.1117027102011,1.51260545139525,-0.300236339781123,1.11642643688742,1.95505401305762,0.604651163,0.818153862577873
"1117","SRH",2002,2,0.0182,0.027278492,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2003,"Fall","45N",0.82874613629395,0.835431622477954,-0.465578193744951,0.655940116180605,0.157788441344823,0.186807843829139,-0.729247338767992,0.660465116,1.15753620210495
"1118","SRH",2003,2,0.0496,0.006345404,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2004,"Fall","45N",-0.0342888219259896,1.5836873085506,0.437741518582095,0.184403865385222,-0.0504046409851522,0.502610629484599,-0.702371455464401,0.488372093,0.111107314295724
"1119","SRH",2004,2,0.0022,0.046657014,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2005,"Fall","45N",0.421752375159356,1.58013341368185,0.499491889541952,-0.469821822891095,1.1987538529947,0.346777813855486,-0.963396221362591,0.48372093,0.0828254511483175
"1120","SRH",2005,2,0.0134,0.031003325,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2006,"Fall","45N",0.486516397179443,0.313716714470613,-0.474399675310645,2.73218088538959,-0.175320490383137,-0.240284395111892,0.841928400260668,0.651162791,1.10097248189073
"1121","SRH",2006,2,0.0123,0.033134294,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2007,"Fall","45N",-0.445224709938017,0.0384427864710531,1.01643070929161,0.0066519802686376,0.157788441344823,0.746702738921353,0.692274201145705,0.386046512,-0.511093644544208
"1122","SRH",2007,2,0.0126,0.072333928,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2008,"Fall","45N",-1.73130495955575,-1.66042287041976,0.439505814895234,1.41138562792609,-1.04973143616903,-0.00460449961617966,2.74702248796057,0.562790698,0.56361710641242
"1123","SRH",2008,2,0.0307,0.077138346,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2009,"Fall","45N",-1.68647936451667,-0.537253984163089,1.3481184161617,0.154778551199125,-1.25792451849901,1.19999695571153,1.54012131111872,0.739534884,1.63832785736905
"1124","SRH",2009,2,0.0189,0.159957052,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2010,"Fall","45N",0.873707219143977,0.236274178474033,-1.21011123788951,-0.926545416593429,1.69841725058664,-0.845412178280522,-0.605695616242849,0.246511628,-1.35954950248279
"1125","SRH",2010,2,0.0051,0.167392895,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2011,"Fall","45N",-0.708738321546687,-0.383136976837207,0.354819591864573,-0.622885946185931,0.199427057810818,-0.0495615773994463,-0.0964072952237141,0.446511628,-0.14342944186973
"1126","SRH",2011,2,0.0062,0.12421,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2012,"Fall","45N",-0.869660681484196,-0.0143066290836104,-1.17306101531359,-0.995671149694323,0.449258756606789,-2.5659167869432,-0.751096078432063,0.330232558,-0.85047599015188
"1127","SRH",2012,2,0.0177,0.186728926,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2013,"Fall","45N",-0.623477801900398,0.187364931513212,0.734143299189407,-0.371070775604104,-0.550068038577093,0.505644542709237,-0.155572908827304,0.576744186,0.648462689774037
"1128","SRH",2013,2,0.0178,0.057600171,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2014,"Fall","45N",-0.384657925532683,1.56113110540954,-0.454992415866119,-0.13159948593315,0.699090455402759,-0.896712892806212,-0.475763288329083,0.325581395,-0.878757853299286
"1129","SRH",2014,2,0.0042,0.018673071,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2015,"Fall","45N",2.84248238156819,1.95850921062771,-0.155062042632529,1.54223076558135,-0.425152189179108,0.698849653060023,0.601205560599004,0.413953488,-0.341402477820972
"1130","SRH",2015,2,0.0192,0.008674578,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2016,"Fall","45N",1.72333083537657,2.3078059415495,-2.18400280274211,0.273279807943514,0.032872591946838,-0.169401149772632,0.269994135425967,0.237209302,-1.4161132287776
"1131","SRH",2016,2,0.0096,0.052477343,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2017,"Fall","45N",0.15687955865456,1.02337295362069,-0.959581161423805,-1.34870614374532,0.407620140140794,-0.46493187888165,-0.239100833914724,0.479069767,0.0545435880009114
"1132","SRH",2017,2,0.0103,0.041153942,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2018,"Fall","45N",0.777434603154332,1.19033390242204,0.206618701560917,-0.600666960546358,-0.216959106849132,0.570597866745797,-0.427618720396751,0.762790698,1.77973716702548
"1133","SRH",2018,2,0.0263,0.046245912,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2019,"Fall","45N",0.648091847391616,0.728525175725252,0.524192037925895,0.576939278351012,-0.216959106849132,0.648238464267205,0.685313540721754,0.846511628,2.28881067935638
"1134","SRH",2019,2,0.0124,0.109507884,"US","Salmon River","North Oregon Coast",3,"Fall","Salmon","Age 0","Hatchery",4,18,2020,"Fall","45N",-0.306604899298181,1.12952665521897,-0.433820860108453,-0.630292274732455,1.03219938713072,-0.180019846058864,-0.0124926667794073,0.744186047,1.66660972051645
"1135","SSF",1994,2,0.0041,0.002194874,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,1995,"Summer","45N",0.438344618075812,1.49500426796377,-1.4782842774866,0.700378087459751,-0.550068038577093,-1.01613874973967,-0.175681483385387,0.437209302,-0.199993168164542
"1136","SSF",1995,2,0,0.004377294,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,1996,"Summer","45N",0.503571030970708,0.632356533096473,-0.0103897449551505,-0.879638669132108,1.1987538529947,0.444552562776761,-1.37156161455598,0.279069767,-1.16157647261215
"1137","SSF",1996,2,0,0.007661445,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,1997,"Summer","45N",-0.028867474533504,1.58745739430153,0.570063742067502,-0.640167379461155,0.532535989538779,0.286375359655882,-0.682262880906318,0.372093023,-0.595939233986426
"1138","SSF",1997,2,0.0036,0.011642623,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,1998,"Summer","45N",2.5790830936331,2.10903090196233,-2.18929569168152,0.473250678699671,-1.25792451849901,0.29906263314073,-0.560064620130277,0.404651163,-0.397966198035184
"1139","SSF",1998,2,0.0053,0.033465527,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,1999,"Summer","45N",-0.102114176764834,-0.381295270401892,-2.34102517461146,1.11513248606511,-1.00809281970304,-3.96055153425048,1.68378160820194,0.404651163,-0.397966198035184
"1140","SSF",1999,2,0,0.015263733,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2000,"Summer","45N",0.158935396010596,0.78591856889942,0.294833517217855,0.418937602691826,0.865644921266739,0.100479222073541,-0.235233800345863,0.362790698,-0.652502954200638
"1141","SSF",2000,2,0.0161,0.008844125,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2001,"Summer","45N",0.408851490461219,-0.0961837321269951,1.73097071611281,0.530032530889691,0.282704290742808,1.29501360170131,0.410367453975661,0.655813953,1.12925433895754
"1142","SSF",2001,2,0,0.017143132,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2002,"Summer","45N",-0.546424936673298,-0.536194762033192,1.1117027102011,1.51260545139525,-0.300236339781123,1.11642643688742,1.95505401305762,0.604651163,0.818153862577873
"1143","SSF",2002,2,0.0016,0.016301322,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2003,"Summer","45N",1.22929289553568,1.4135291117054,-0.465578193744951,0.655940116180605,0.157788441344823,0.186807843829139,-0.729247338767992,0.660465116,1.15753620210495
"1144","SSF",2003,2,0.003,0.017559547,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2004,"Summer","45N",0.231461471544947,2.07455659631727,0.437741518582095,0.184403865385222,-0.0504046409851522,0.502610629484599,-0.702371455464401,0.488372093,0.111107314295724
"1145","SSF",2004,2,0.0242,0.016406649,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2005,"Summer","45N",0.436708407600941,1.85824997573111,0.499491889541952,-0.469821822891095,1.1987538529947,0.346777813855486,-0.963396221362591,0.48372093,0.0828254511483175
"1146","SSF",2005,2,7e-04,0.012135642,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2006,"Summer","45N",0.545081578439266,0.481149967020983,-0.474399675310645,2.73218088538959,-0.175320490383137,-0.240284395111892,0.841928400260668,0.651162791,1.10097248189073
"1147","SSF",2006,2,0.0172,0.007687925,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2007,"Summer","45N",-0.326580844363508,-0.0320108329459358,1.01643070929161,0.0066519802686376,0.157788441344823,0.746702738921353,0.692274201145705,0.386046512,-0.511093644544208
"1148","SSF",2007,2,0.033,0.010533978,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2008,"Summer","45N",-1.37958154974014,-1.43893212742094,0.439505814895234,1.41138562792609,-1.04973143616903,-0.00460449961617966,2.74702248796057,0.562790698,0.56361710641242
"1149","SSF",2008,2,0,0.010950404,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2009,"Summer","45N",-1.99406802344318,-0.399091612400926,1.3481184161617,0.154778551199125,-1.25792451849901,1.19999695571153,1.54012131111872,0.739534884,1.63832785736905
"1150","SSF",2009,2,0.0085,0.004878703,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2010,"Summer","45N",0.817253912003642,0.654890784734066,-1.21011123788951,-0.926545416593429,1.69841725058664,-0.845412178280522,-0.605695616242849,0.246511628,-1.35954950248279
"1151","SSF",2010,2,0.0499,0.004295918,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2011,"Summer","45N",-0.535592314890891,0.206426812925592,0.354819591864573,-0.622885946185931,0.199427057810818,-0.0495615773994463,-0.0964072952237141,0.446511628,-0.14342944186973
"1152","SSF",2011,2,0.0104,0.012120172,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2012,"Summer","45N",-0.94099803685258,0.136490916060343,-1.17306101531359,-0.995671149694323,0.449258756606789,-2.5659167869432,-0.751096078432063,0.330232558,-0.85047599015188
"1153","SSF",2012,2,0.001,0.008728694,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2013,"Summer","45N",-0.464026479533855,0.483771159377477,0.734143299189407,-0.371070775604104,-0.550068038577093,0.505644542709237,-0.155572908827304,0.576744186,0.648462689774037
"1154","SSF",2013,2,0.0132,0.01202531,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2014,"Summer","45N",-1.32170379393436,0.839629468563642,-0.454992415866119,-0.13159948593315,0.699090455402759,-0.896712892806212,-0.475763288329083,0.325581395,-0.878757853299286
"1155","SSF",2014,2,0.0167,0.018780445,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2015,"Summer","45N",2.35730793102253,1.8632474181205,-0.155062042632529,1.54223076558135,-0.425152189179108,0.698849653060023,0.601205560599004,0.413953488,-0.341402477820972
"1156","SSF",2015,2,0.0159,0.019840413,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2016,"Summer","45N",1.86882944029011,2.55330145234799,-2.18400280274211,0.273279807943514,0.032872591946838,-0.169401149772632,0.269994135425967,0.237209302,-1.4161132287776
"1157","SSF",2016,2,0.0057,0.00301564,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2017,"Summer","45N",0.225829406449672,1.20602670861016,-0.959581161423805,-1.34870614374532,0.407620140140794,-0.46493187888165,-0.239100833914724,0.479069767,0.0545435880009114
"1158","SSF",2017,2,0.0288,0.004935639,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2018,"Summer","45N",0.597778936732515,1.5375853244653,0.206618701560917,-0.600666960546358,-0.216959106849132,0.570597866745797,-0.427618720396751,0.762790698,1.77973716702548
"1159","SSF",2018,2,0.0191,0.016327851,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2019,"Summer","45N",0.748240126078798,0.880997530002328,0.524192037925895,0.576939278351012,-0.216959106849132,0.648238464267205,0.685313540721754,0.846511628,2.28881067935638
"1160","SSF",2019,2,0.0105,0.158012268,"US","Skagit Summer Fingerling","North Puget Sound",1,"Summer","Marblemount","Age 0","Hatchery",3,17,2020,"Summer","45N",-0.636400053718332,0.883683937147149,-0.433820860108453,-0.630292274732455,1.03219938713072,-0.180019846058864,-0.0124926667794073,0.744186047,1.66660972051645
"1161","STL",1980,2,0,0.002817424,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1981,"Summer","45N",0.7574301579007,0.332994347703693,NA,NA,2.53118957990654,NA,NA,0.311627907,-0.963603436660904
"1162","STL",1981,2,0.0092,0.005142251,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1982,"Summer","45N",-0.877936438612019,-0.784272701088664,NA,NA,-0.258597723315128,NA,NA,0.669767442,1.21409992839976
"1163","STL",1982,2,0.0047,0.015952039,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1983,"Summer","45N",0.919412698298211,1.71977753661111,NA,NA,0.615813222470769,NA,NA,0.213953488,-1.55752253843403
"1164","STL",1983,2,0,0.013226825,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1984,"Summer","45N",0.237700608492954,-0.0886933162869738,NA,NA,1.40694693532468,NA,NA,0.186046512,-1.72721370515727
"1165","STL",1986,2,0.0501,0.03668842,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1987,"Summer","45N",0.741259692900361,0.524326799300596,NA,NA,-0.300236339781123,NA,NA,0.339534884,-0.793912263857068
"1166","STL",1987,2,0.0314,0.026133219,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1988,"Summer","45N",-0.0312595264660456,0.364452856256135,1.50514078803105,-1.02776524006259,1.74005586705264,1.35031356547766,-0.824569716240442,0.325581395,-0.878757853299286
"1167","STL",1988,2,0.0415,0.035990054,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1989,"Summer","45N",-1.23971451700334,1.00652118603308,0.45891307433976,0.0609650562764829,-0.716622504441073,-0.615110583501212,-0.300393315981188,0.553488372,0.507053380117607
"1168","STL",1989,2,0.0178,0.03760564,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1990,"Summer","45N",-0.574537033238295,0.581752510161455,0.303654998783549,-0.18838133812317,-1.299563134965,0.127508630802131,0.163070657246931,0.497674419,0.167671040590536
"1169","STL",1990,2,0.0401,0.069710722,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1991,"Summer","45N",-0.792205720947606,0.152124779891944,0.71650033605802,0.31278022685831,-0.591706655043088,0.138954757967809,0.0596275092798704,0.506976744,0.224234760804748
"1170","STL",1991,2,0.0032,0.00354305,"US","Stillaguamish Fall Fingerling² ","Central Puget Sound",1,"Summer","Stillaguamish Tribal","Age 0","Hatchery",2,16,1992,"Summer","45N",1.31426305092306,1.85417106705525,-0.00509685601573424,0.315249003040485,0.282704290742808,-0.223322062083237,-0.917378521893132,0.334883721,-0.822194127004474
